epoch,step,lr,cfm,cfm_cohort_BraTS-GLI,cfm_cohort_LUMIERE,cfm_weight,contrastive,contrastive/bg_cap_hit_frac,contrastive/delta_abs_mean_in,contrastive/delta_abs_mean_out,contrastive/roi_cap_hit_frac,contrastive_weight,ema_decay,gpu_mem_peak_mb,grad_clip_active,grad_norm_cn_postclip,grad_norm_cn_preclip,grad_norm_trunk_postclip,grad_norm_trunk_preclip,samples_per_sec,step_time_sec,t_mean,total
1,912,4.56e-05,1.42259,1.0801,1.76507,1,-0.0348558,0,0.116212,0.0100867,0,0.01,0.98913,17602.5,1,1,14.7063,0.999707,14.702,16.3602,0.122248,759,1.42224
1,913,4.565e-05,1.69325,1.65703,1.76507,1,-0.03794,0,0.126531,0.0145573,0,0.01,0.989142,17602.5,1,1,53.8792,0.998491,53.7979,15.2538,0.131115,425,1.69287
1,914,4.57e-05,1.32695,1.65703,1.76507,1,-0.0336267,0,0.112139,0.0132088,0,0.01,0.989154,17602.5,1,1,18.5896,0.999097,18.5728,16.3651,0.122211,564,1.32661
1,915,4.575e-05,1.56787,1.65703,1.76507,1,-0.0279109,0,0.0930789,0.0136163,0,0.01,0.989166,17602.5,1,1,96.7224,0.999891,96.7118,16.1792,0.123616,262,1.56759
1,916,4.58e-05,1.27009,1.53103,1.76507,1,-0.0299305,0,0.099802,0.0108618,0,0.01,0.989177,17602.5,1,1,28.1193,0.999868,28.1155,15.5354,0.128738,586,1.26979
1,917,4.585e-05,1.23339,1.53103,1.76507,1,-0.0213264,0,0.0711427,0.0155509,0,0.01,0.989189,17602.5,1,1,88.4676,0.999757,88.4462,15.4102,0.129784,51.5,1.23318
1,918,4.59e-05,1.4537,1.62403,1.76507,1,-0.0388972,0,0.129712,0.0138932,0,0.01,0.989201,17602.5,1,1,16.3934,0.998144,16.363,15.8845,0.125909,550,1.45331
1,919,4.595e-05,1.11172,1.62403,1.76507,1,-0.0436244,0,0.145448,0.0103191,0,0.01,0.989213,17602.5,1,1,2.88462,0.99462,2.86911,15.9648,0.125276,893,1.11128
1,920,4.6e-05,1.47167,1.73541,1.76507,1,-0.0258053,0,0.0860415,0.00979663,0,0.01,0.989224,17602.5,1,1,22.16,0.998952,22.1368,6.45842,0.309673,284.5,1.47141
1,921,4.605e-05,1.57821,1.81899,1.76507,1,-0.0391857,0,0.130635,0.00917647,0,0.01,0.989236,17602.5,1,1,13.0385,0.999817,13.0361,15.0851,0.132581,617,1.57782
1,922,4.61e-05,1.43251,1.81899,1.5968,1,-0.0321554,0,0.107236,0.013727,0,0.01,0.989247,17602.5,1,1,23.0189,0.999611,23.0099,16.2087,0.12339,396,1.43219
1,923,4.615e-05,1.25324,1.26258,1.5968,1,-0.027045,0,0.0901793,0.0109818,0,0.01,0.989259,17602.5,1,1,13.2195,0.998058,13.1938,16.044,0.124658,436,1.25297
1,924,4.62e-05,1.55788,1.26258,1.22568,1,-0.0321584,0,0.107208,0.00864336,0,0.01,0.98927,17602.5,1,1,16.2778,0.999384,16.2678,15.8671,0.126047,668.5,1.55756
1,925,4.625e-05,1.11044,0.926335,1.22568,1,-0.0313314,0,0.104477,0.0127197,0,0.01,0.989282,17602.5,1,1,7.6886,0.997654,7.67056,16.3727,0.122154,530.5,1.11013
1,926,4.63e-05,1.46479,1.23673,1.22568,1,-0.0210743,0,0.0703281,0.0175703,0,0.01,0.989293,17602.5,1,1,21.3138,0.997312,21.2565,16.233,0.123206,187,1.46458
1,927,4.635e-05,1.34554,1.23673,0.870746,1,-0.0359374,0,0.119812,0.0104477,0,0.01,0.989305,17602.5,1,1,11.7482,0.999549,11.7429,16.3687,0.122184,788.5,1.34518
1,928,4.64e-05,1.37164,1.60543,1.13785,1,-0.0409827,0,0.13663,0.00983082,0,0.01,0.989316,17602.5,1,1,11.6073,0.999799,11.605,16.0936,0.124273,797.5,1.37123
1,929,4.645e-05,1.76138,1.60543,1.13785,1,-0.0353859,0,0.117965,0.00793384,0,0.01,0.989328,17602.5,1,1,22.8909,0.999848,22.8875,15.2957,0.130756,575,1.76102
1,930,4.65e-05,1.41091,1.60543,1.16843,1,-0.0269557,0,0.08989,0.012721,0,0.01,0.989339,17602.5,1,1,46.5445,0.999794,46.5349,15.8176,0.126442,318,1.41064
1,931,4.655e-05,1.69258,1.60543,1.16843,1,-0.0332031,0,0.110691,0.00822545,0,0.01,0.98935,17602.5,1,1,34.3551,0.999894,34.3514,15.7189,0.127235,522.5,1.69225
1,932,4.66e-05,1.79326,1.69138,1.16843,1,-0.032903,0,0.109692,0.00855014,0,0.01,0.989362,17602.5,1,1,37.3355,0.999877,37.3309,15.9035,0.125759,544,1.79293
1,933,4.665e-05,1.00517,1.03404,1.16843,1,-0.0487265,0,0.162455,0.0105486,0,0.01,0.989373,17602.5,1,1,5.63166,0.995281,5.60508,15.3778,0.130057,958.5,1.00468
1,934,4.67e-05,1.4749,1.03404,1.16843,1,-0.0387955,0,0.129337,0.0091363,0,0.01,0.989384,17602.5,1,1,19.5938,0.999752,19.5889,16.4526,0.121562,710.5,1.47451
1,935,4.675e-05,1.63675,1.71227,1.16843,1,-0.0331378,0,0.110486,0.0110498,0,0.01,0.989396,17602.5,1,1,36.0654,0.9999,36.0618,16.2329,0.123206,416.5,1.63642
1,936,4.68e-05,1.63805,1.79177,1.48432,1,-0.0322871,0,0.107679,0.0148971,0,0.01,0.989407,17602.5,1,1,32.9026,0.999446,32.8844,15.8801,0.125944,264,1.63773
1,937,4.685e-05,1.49168,1.17409,1.48432,1,-0.0418498,0,0.139531,0.0116823,0,0.01,0.989418,17602.5,1,1,37.7262,0.999924,37.7233,15.27,0.130976,605,1.49126
1,938,4.69e-05,1.60407,1.90587,1.48432,1,-0.0315983,0,0.105343,0.00915344,0,0.01,0.989429,17602.5,1,1,30.4668,0.999939,30.465,15.7838,0.126712,659,1.60375
1,939,4.695e-05,1.69663,1.6743,1.71896,1,-0.0239988,0,0.080024,0.0118788,0,0.01,0.98944,17602.5,1,1,41.5425,0.999923,41.5393,16.1846,0.123574,288,1.69639
1,940,4.7e-05,1.6397,1.88696,1.71896,1,-0.0275006,0,0.0916779,0.00770389,0,0.01,0.989451,17602.5,1,1,12.8183,0.999618,12.8134,16.1683,0.123699,608,1.63943
1,941,4.705e-05,1.67854,1.58013,1.71896,1,-0.0274789,0,0.091615,0.010185,0,0.01,0.989463,17602.5,1,1,31.6221,0.999731,31.6137,14.599,0.136995,332.5,1.67827
1,942,4.71e-05,1.44258,1.58013,1.40679,1,-0.0268804,0,0.0896419,0.01258,0,0.01,0.989474,17602.5,1,1,18.6018,0.999617,18.5947,16.0562,0.124562,452.5,1.44231
1,943,4.715e-05,1.40338,1.58013,1.12251,1,-0.0304982,0,0.101672,0.0085654,0,0.01,0.989485,17602.5,1,1,24.0072,0.99983,24.0031,15.6749,0.127593,725,1.40308
1,944,4.72e-05,1.201,1.58013,1.12463,1,-0.0394764,0,0.131601,0.00893696,0,0.01,0.989496,17602.5,1,1,7.06196,0.997793,7.04637,16.1231,0.124046,858,1.20061
1,945,4.725e-05,1.57304,1.58013,1.62847,1,-0.0301102,0,0.100375,0.00752269,0,0.01,0.989507,17602.5,1,1,16.5187,0.999804,16.5155,15.8686,0.126035,697.5,1.57274
1,946,4.73e-05,1.62325,1.53692,1.70958,1,-0.0264832,0,0.088292,0.00967305,0,0.01,0.989518,17602.5,1,1,79.6104,0.99985,79.5985,16.2552,0.123037,494.5,1.62299
1,947,4.735e-05,1.77918,1.87367,1.70958,1,-0.0352544,0,0.117539,0.0115784,0,0.01,0.989529,17602.5,1,1,53.109,0.999841,53.1006,16.0818,0.124364,519,1.77883
1,948,4.74e-05,1.74941,1.775,1.70958,1,-0.0321923,0,0.107322,0.00925111,0,0.01,0.98954,17602.5,1,1,22.1799,0.999739,22.1741,15.6275,0.127979,517.5,1.74909
1,949,4.745e-05,1.67881,1.83718,1.70958,1,-0.0387574,0,0.129203,0.00868732,0,0.01,0.989551,17602.5,1,1,24.729,0.999817,24.7245,15.8618,0.126089,597.5,1.67842
1,950,4.75e-05,1.39928,1.83718,1.70958,1,-0.0217406,0,0.0725202,0.0153418,0,0.01,0.989562,17602.5,1,1,28.4748,0.999566,28.4624,16.0706,0.124451,135.5,1.39907
1,951,4.755e-05,1.32293,1.50047,1.70958,1,-0.033158,0,0.110559,0.0124174,0,0.01,0.989572,17602.5,1,1,6.28562,0.996918,6.26625,15.9747,0.125198,517,1.3226
1,952,4.76e-05,1.49085,1.44074,1.70958,1,-0.0299667,0,0.0999122,0.0108812,0,0.01,0.989583,17602.5,1,1,6.28261,0.998063,6.27044,15.7266,0.127173,447.5,1.49055
1,953,4.765e-05,1.35828,1.44074,1.66775,1,-0.0415527,0,0.138526,0.00975171,0,0.01,0.989594,17602.5,1,1,16.0354,0.99979,16.032,16.1259,0.124024,782.5,1.35786
1,954,4.77e-05,1.77305,1.66139,1.88472,1,-0.0306072,0,0.102039,0.00980518,0,0.01,0.989605,17602.5,1,1,24.377,0.999952,24.3758,15.6082,0.128138,593.5,1.77275
1,955,4.775e-05,1.4786,1.87582,1.08138,1,-0.0374654,0,0.124901,0.00953837,0,0.01,0.989616,17602.5,1,1,51.6005,0.999807,51.5905,16.4822,0.121343,638.5,1.47823
1,956,4.78e-05,1.35097,1.87582,1.50648,1,-0.0296882,0,0.0989886,0.0113597,0,0.01,0.989627,17602.5,1,1,36.2171,0.999293,36.1915,16.0317,0.124753,367.5,1.35067
1,957,4.785e-05,1.37274,1.46659,1.50648,1,-0.0276444,0,0.0921689,0.00960952,0,0.01,0.989637,17602.5,1,1,10.9842,0.996427,10.9449,15.9544,0.125358,413,1.37247
1,958,4.79e-05,1.2965,1.46256,1.50648,1,-0.0186764,0,0.0622942,0.0128388,0,0.01,0.989648,17602.5,1,1,41.9052,0.999791,41.8964,15.8216,0.12641,99.5,1.29631
1,959,4.795e-05,1.37482,1.37199,1.50648,1,-0.0322951,0,0.107693,0.0128951,0,0.01,0.989659,17602.5,1,1,37.5195,0.999875,37.5148,16.2928,0.122754,449.5,1.37449
1,960,4.8e-05,1.66692,1.37199,1.88823,1,-0.0246327,0,0.0821464,0.0113885,0,0.01,0.989669,17602.5,1,1,38.8414,0.999796,38.8335,16.3471,0.122346,341,1.66668
1,961,4.805e-05,1.811,1.37199,1.88823,1,-0.0193681,0,0.0645811,0.00974957,0,0.01,0.98968,17602.5,1,1,39.8918,0.998715,39.8405,15.8806,0.12594,354.5,1.81081
1,962,4.81e-05,1.11471,1.0898,1.13961,1,-0.0331608,0,0.110578,0.0130876,0,0.01,0.989691,17602.5,1,1,17.9927,0.999341,17.9808,16.0295,0.12477,458,1.11438
1,963,4.815e-05,1.4637,1.45279,1.4746,1,-0.0314873,0,0.104988,0.0110045,0,0.01,0.989701,17602.5,1,1,6.79282,0.993689,6.74995,16.0334,0.124739,474.5,1.46338
1,964,4.82e-05,1.42992,1.45279,1.4746,1,-0.0436044,0,0.14537,0.0101713,0,0.01,0.989712,17602.5,1,1,22.5382,0.999907,22.5361,16.181,0.123602,763,1.42948
1,965,4.825e-05,1.59785,1.45279,1.281,1,-0.0254306,0,0.0847914,0.0101353,0,0.01,0.989722,17602.5,1,1,75.8444,0.99988,75.8353,15.6207,0.128035,303.5,1.5976
1,966,4.83e-05,1.46755,1.45279,1.08092,1,-0.0359014,0,0.119685,0.00870645,0,0.01,0.989733,17602.5,1,1,24.3452,0.999812,24.3406,15.9434,0.125444,692,1.46719
1,967,4.835e-05,1.49704,1.6067,1.08092,1,-0.029343,0,0.0978508,0.0131528,0,0.01,0.989744,17602.5,1,1,6.50581,0.998288,6.49467,16.2653,0.122961,414,1.49675
1,968,4.84e-05,1.70339,1.55387,1.85292,1,-0.0226943,0,0.0756731,0.011503,0,0.01,0.989754,17602.5,1,1,6.12496,0.998506,6.1158,16.3365,0.122425,360,1.70317
1,969,4.845e-05,1.53079,1.18687,1.85292,1,-0.0300418,0,0.100162,0.0105144,0,0.01,0.989765,17602.5,1,1,17.986,0.999735,17.9812,15.9107,0.125702,620.5,1.53049
1,970,4.85e-05,1.81631,1.81661,1.85292,1,-0.0233833,0,0.0779524,0.00736273,0,0.01,0.989775,17602.5,1,1,37.5265,0.999494,37.5075,15.7094,0.127312,440,1.81608
1,971,4.855e-05,1.37825,1.72781,1.02869,1,-0.0308411,0,0.102813,0.00748329,0,0.01,0.989785,17602.5,1,1,34.8278,0.999917,34.8249,15.2321,0.131302,739,1.37794
1,972,4.86e-05,1.27743,0.913619,1.02869,1,-0.0362123,0,0.120729,0.0104848,0,0.01,0.989796,17602.5,1,1,14.2003,0.999052,14.1868,15.1216,0.132261,615,1.27707
1,973,4.865e-05,1.43922,1.79292,1.02869,1,-0.0306154,0,0.102073,0.0103374,0,0.01,0.989806,17602.5,1,1,10.4216,0.999572,10.4172,16.1698,0.123687,626,1.43891
1,974,4.87e-05,1.71063,1.59441,1.82685,1,-0.0337887,0,0.112638,0.00761236,0,0.01,0.989817,17602.5,1,1,28.4287,0.999867,28.4249,16.3889,0.122034,598.5,1.71029
1,975,4.875e-05,1.57781,1.59441,1.82685,1,-0.0243612,0,0.0812235,0.00997364,0,0.01,0.989827,17602.5,1,1,56.9799,0.99934,56.9422,15.8855,0.125901,210,1.57756
1,976,4.88e-05,1.11687,1.20121,1.03253,1,-0.0378862,0,0.126302,0.00858475,0,0.01,0.989837,17602.5,1,1,3.3945,0.995592,3.37953,15.9464,0.12542,884.5,1.11649
1,977,4.885e-05,1.3125,1.41604,1.03253,1,-0.0302631,0,0.100896,0.00968838,0,0.01,0.989848,17602.5,1,1,48.2183,0.999529,48.1956,16.1766,0.123636,391,1.3122
1,978,4.89e-05,1.80269,1.71838,1.03253,1,-0.0265637,0,0.0885594,0.00924266,0,0.01,0.989858,17602.5,1,1,96.2639,0.999736,96.2385,16.085,0.124339,360,1.80243
1,979,4.895e-05,1.51562,1.67064,1.03253,1,-0.0353972,0,0.118016,0.0114276,0,0.01,0.989868,17602.5,1,1,53.9159,0.999458,53.8866,16.2981,0.122714,522,1.51526
1,980,4.9e-05,1.38541,0.988974,1.78185,1,-0.0276015,0,0.0920151,0.00776639,0,0.01,0.989879,17602.5,1,1,45.3277,0.999667,45.3126,15.9861,0.125109,603.5,1.38514
1,981,4.905e-05,1.75428,1.70894,1.78185,1,-0.0361872,0,0.120638,0.00920705,0,0.01,0.989889,17602.5,1,1,13.2637,0.999501,13.2571,16.2842,0.122818,499.5,1.75392
1,982,4.91e-05,1.4104,1.41792,1.78185,1,-0.0217226,0,0.0724344,0.0101999,0,0.01,0.989899,17602.5,1,1,15.1209,0.999339,15.111,16.2986,0.12271,478.5,1.41018
1,983,4.915e-05,1.63388,1.41792,1.78185,1,-0.0209102,0,0.0697442,0.0139221,0,0.01,0.989909,17602.5,1,1,42.5874,0.998343,42.5168,16.3868,0.12205,264,1.63367
1,984,4.92e-05,1.80537,1.41792,1.87783,1,-0.0278824,0,0.0929517,0.00804729,0,0.01,0.989919,17602.5,1,1,118.859,0.999539,118.804,15.7444,0.12703,549,1.80509
1,985,4.925e-05,1.85993,1.41792,1.87783,1,-0.0287019,0,0.0956914,0.00962993,0,0.01,0.989929,17602.5,1,1,104.593,0.998982,104.486,15.6082,0.128137,436.5,1.85964
1,986,4.93e-05,1.2935,1.41792,1.87783,1,-0.0189504,0,0.0632166,0.0143665,0,0.01,0.98994,17602.5,1,1,35.9305,0.999622,35.9169,15.6431,0.127852,107.5,1.29331
1,987,4.935e-05,1.5735,1.41792,1.29628,1,-0.0175455,0,0.0585077,0.00978904,0,0.01,0.98995,17602.5,1,1,39.6576,0.999101,39.622,15.68,0.127551,254,1.57332
1,988,4.94e-05,1.59282,1.7992,1.29628,1,-0.0342763,0,0.11427,0.00964083,0,0.01,0.98996,17602.5,1,1,14.5314,0.999661,14.5265,15.0956,0.132489,588.5,1.59247
1,989,4.945e-05,1.7182,1.62185,1.29628,1,-0.032812,0,0.109392,0.0101205,0,0.01,0.98997,17602.5,1,1,42.9289,0.999459,42.9056,16.3753,0.122135,438.5,1.71787
1,990,4.95e-05,1.6295,1.62185,1.29628,1,-0.0217301,0,0.0724535,0.0104999,0,0.01,0.98998,17602.5,1,1,53.927,0.999837,53.9182,16.0994,0.124228,271,1.62928
1,991,4.955e-05,1.44201,1.64342,1.29628,1,-0.0273361,0,0.0911414,0.00991291,0,0.01,0.98999,17602.5,1,1,22.6686,0.999067,22.6474,16.1219,0.124055,386,1.44174
1,992,4.96e-05,1.64391,1.79975,1.29628,1,-0.0434125,0,0.144721,0.0087891,0,0.01,0.99,17602.5,1,1,21.0737,0.999805,21.0696,15.8656,0.126059,651,1.64348
1,993,4.965e-05,1.64248,1.86683,1.29628,1,-0.0214397,0,0.0715023,0.0132225,0,0.01,0.99001,17602.5,1,1,8.35359,0.996813,8.32697,16.1922,0.123516,294,1.64227
1,994,4.97e-05,1.29214,1.15009,1.29628,1,-0.0145541,0,0.04856,0.0144727,0,0.01,0.99002,17602.5,1,1,53.1805,0.99983,53.1715,15.2079,0.13151,99.5,1.292
1,995,4.975e-05,1.75131,1.86856,1.29628,1,-0.0382661,0,0.127565,0.00837858,0,0.01,0.99003,17602.5,1,1,59.5405,0.999957,59.5379,16.0361,0.124719,589,1.75093
1,996,4.98e-05,1.33888,1.49392,1.29628,1,-0.0306666,0,0.102259,0.012811,0,0.01,0.99004,17602.5,1,1,18.2908,0.999199,18.2761,16.1828,0.123588,532,1.33857
1,997,4.985e-05,1.48425,1.47456,1.29628,1,-0.0261734,0,0.0872638,0.00946186,0,0.01,0.99005,17602.5,1,1,15.132,0.998841,15.1145,15.5589,0.128544,455.5,1.48399
1,998,4.99e-05,1.40505,1.11832,1.69177,1,-0.0149635,0,0.0499086,0.0108863,0,0.01,0.99006,17602.5,1,1,9.05871,0.995254,9.01571,16.1294,0.123997,154,1.4049
1,999,4.995e-05,1.86611,1.85151,1.8807,1,-0.0294441,0,0.0981582,0.00840469,0,0.01,0.99007,17602.5,1,1,51.0766,0.999677,51.0602,16.3498,0.122326,417,1.86581
1,1000,5e-05,1.43972,1.2477,1.8807,1,-0.0312171,0,0.104087,0.0117462,0,0.01,0.990079,17602.5,1,1,13.985,0.996902,13.9417,16.1399,0.123917,516.5,1.43941
1,1001,4.9999e-05,1.74285,1.67082,1.81488,1,-0.0242498,0,0.0808579,0.0116448,0,0.01,0.990089,17602.5,1,1,34.0446,0.99803,33.9775,16.0301,0.124765,370,1.74261
1,1002,4.9998e-05,1.47328,1.04399,1.90256,1,-0.0282937,0,0.0943219,0.00714072,0,0.01,0.990099,17602.5,1,1,11.6082,0.999525,11.6027,15.6965,0.127417,689.5,1.47299
1,1003,4.99969e-05,1.64344,1.04399,1.90256,1,-0.0332622,0,0.110885,0.00809335,0,0.01,0.990109,17602.5,1,1,5.46505,0.999014,5.45966,15.0809,0.132618,552,1.64311
1,1004,4.99959e-05,1.52426,1.04399,1.66537,1,-0.0197867,0,0.0660012,0.0141696,0,0.01,0.990119,17602.5,1,1,14.1101,0.994377,14.0308,16.1741,0.123654,226.5,1.52407
1,1005,4.99949e-05,1.48179,1.80326,1.66537,1,-0.0322012,0,0.107374,0.0125898,0,0.01,0.990128,17602.5,1,1,6.9764,0.997192,6.95681,16.2431,0.123129,330.5,1.48147
1,1006,4.99939e-05,1.33419,1.53957,1.66537,1,-0.0254116,0,0.0847308,0.0106429,0,0.01,0.990138,17602.5,1,1,12.826,0.998846,12.8112,16.3767,0.122125,354.5,1.33394
1,1007,4.99929e-05,1.38348,1.54379,1.66537,1,-0.0281979,0,0.0940203,0.0110786,0,0.01,0.990148,17602.5,1,1,22.0283,0.999792,22.0237,16.1687,0.123695,374,1.3832
1,1008,4.99918e-05,1.34644,1.1977,1.66537,1,-0.030641,0,0.102181,0.012785,0,0.01,0.990157,17602.5,1,1,17.6688,0.999607,17.6618,16.0815,0.124366,395,1.34614
1,1009,4.99908e-05,1.17514,1.14879,1.66537,1,-0.0286054,0,0.0953888,0.0121732,0,0.01,0.990167,17602.5,1,1,5.26675,0.991494,5.22195,16.4125,0.121858,412.5,1.17486
1,1010,4.99898e-05,1.2992,1.3043,1.66537,1,-0.0278197,0,0.0927651,0.0117655,0,0.01,0.990177,17602.5,1,1,3.14653,0.992981,3.12445,16.1953,0.123492,441.5,1.29892
1,1011,4.99888e-05,1.1376,1.19153,1.66537,1,-0.0435535,0,0.145194,0.00887908,0,0.01,0.990186,17602.5,1,0.999999,1.62263,0.991244,1.60842,16.2319,0.123214,858,1.13716
1,1012,4.99878e-05,1.54141,1.79749,1.66537,1,-0.0242118,0,0.080724,0.00901935,0,0.01,0.990196,17602.5,1,1,109.935,0.999888,109.922,16.3244,0.122516,233,1.54117
1,1013,4.99867e-05,1.2492,1.55801,1.66537,1,-0.0316796,0,0.105625,0.010885,0,0.01,0.990206,17602.5,1,1,72.3212,0.999898,72.3138,15.3846,0.13,592,1.24888
1,1014,4.99857e-05,1.38776,1.0892,1.66537,1,-0.0311066,0,0.103702,0.00829665,0,0.01,0.990215,17602.5,1,1,63.8002,0.99981,63.7881,16.3059,0.122655,588.5,1.38745
1,1015,4.99847e-05,1.17243,1.07208,1.66537,1,-0.0313091,0,0.104405,0.0129208,0,0.01,0.990225,17602.5,1,1,9.48683,0.999402,9.48116,16.1974,0.123476,493.5,1.17212
1,1016,4.99837e-05,1.7441,1.72334,1.66537,1,-0.0370962,0,0.123665,0.00848642,0,0.01,0.990234,17602.5,1,1,21.1971,0.999656,21.1898,16.3035,0.122673,563,1.74373
1,1017,4.99827e-05,1.42209,1.72459,1.66537,1,-0.0347657,0,0.115895,0.00753463,0,0.01,0.990244,17602.5,1,1,7.59167,0.997403,7.57196,15.7563,0.126933,771,1.42174
1,1018,4.99816e-05,1.47452,1.12944,1.66537,1,-0.0341974,0,0.114004,0.0090171,0,0.01,0.990253,17602.5,1,1,26.5517,0.999784,26.5459,16.1263,0.124021,747.5,1.47418
1,1019,4.99806e-05,1.78518,1.65654,1.66537,1,-0.0247597,0,0.0825658,0.0113581,0,0.01,0.990263,17602.5,1,1,37.3852,0.997868,37.3055,16.1719,0.123672,393.5,1.78493
1,1020,4.99796e-05,1.08496,1.25269,0.917238,1,-0.0252481,0,0.0841919,0.0114054,0,0.01,0.990272,17602.5,1,1,33.2007,0.999775,33.1932,15.3925,0.129933,534,1.08471
1,1021,4.99786e-05,1.75011,1.25269,0.917238,1,-0.0317769,0,0.105942,0.0104657,0,0.01,0.990282,17602.5,1,1,44.6869,0.999632,44.6705,16.118,0.124085,532,1.74979
1,1022,4.99776e-05,1.38752,1.68341,0.917238,1,-0.0261751,0,0.0872696,0.00982438,0,0.01,0.990291,17602.5,1,1,16.7982,0.998198,16.768,16.3163,0.122577,610.5,1.38725
1,1023,4.99765e-05,1.36739,1.41085,0.917238,1,-0.0206236,0,0.0687826,0.0115173,0,0.01,0.990301,17602.5,1,1,11.1777,0.999501,11.1721,16.2221,0.123288,450.5,1.36719
1,1024,4.99755e-05,1.65213,1.41085,0.917238,1,-0.0208176,0,0.0694104,0.00966585,0,0.01,0.99031,17602.5,1,1,37.1429,0.999577,37.1272,15.1961,0.131613,302,1.65192
1,1025,4.99745e-05,1.40113,1.41085,0.991936,1,-0.0262841,0,0.0876269,0.00872283,0,0.01,0.990319,17602.5,1,1,36.6383,0.999187,36.6085,15.5848,0.12833,640.5,1.40087
1,1026,4.99735e-05,1.51807,1.41085,0.991936,1,-0.0307891,0,0.102651,0.0103449,0,0.01,0.990329,17602.5,1,1,24.1511,0.999691,24.1437,15.9018,0.125772,545.5,1.51777
1,1027,4.99724e-05,1.64057,1.7912,0.991936,1,-0.0260544,0,0.0868696,0.010819,0,0.01,0.990338,17602.5,1,1,49.9234,0.999702,49.9086,15.063,0.132776,281.5,1.64031
1,1028,4.99714e-05,1.77779,1.89323,0.991936,1,-0.0310728,0,0.103586,0.00851345,0,0.01,0.990348,17602.5,1,1,60.6878,0.999919,60.6829,16.1594,0.123767,581,1.77748
1,1029,4.99704e-05,1.55418,1.42328,0.991936,1,-0.0192441,0,0.0641695,0.0100262,0,0.01,0.990357,17602.5,1,1,16.9217,0.999567,16.9143,16.0452,0.124648,419,1.55398
1,1030,4.99694e-05,1.87818,1.42328,0.991936,1,-0.0305653,0,0.101894,0.00828445,0,0.01,0.990366,17602.5,1,1,35.7105,0.999839,35.7048,16.0917,0.124288,501.5,1.87788
1,1031,4.99684e-05,1.37838,1.5491,0.991936,1,-0.01731,0,0.0577386,0.0136785,0,0.01,0.990375,17602.5,1,1,11.7279,0.997481,11.6983,15.9086,0.125719,153,1.37821
1,1032,4.99673e-05,1.59048,1.5491,1.46786,1,-0.0213075,0,0.0710481,0.0106978,0,0.01,0.990385,17602.5,1,1,30.5385,0.999621,30.5269,16.2998,0.122701,404.5,1.59027
1,1033,4.99663e-05,1.86683,1.90943,1.46786,1,-0.0270796,0,0.0902734,0.00748402,0,0.01,0.990394,17602.5,1,1,66.6264,0.999803,66.6132,15.8996,0.125789,519.5,1.86656
1,1034,4.99653e-05,1.70829,1.90943,1.51794,1,-0.0303375,0,0.101136,0.00807639,0,0.01,0.990403,17602.5,1,1,24.9667,0.999826,24.9623,15.0489,0.132901,615.5,1.70798
1,1035,4.99643e-05,1.52779,1.90943,1.88579,1,-0.0318976,0,0.106341,0.00925642,0,0.01,0.990412,17602.5,1,1,26.2335,0.999757,26.2272,15.8177,0.126441,630.5,1.52747
1,1036,4.99633e-05,1.63637,1.90943,1.88579,1,-0.0337548,0,0.112525,0.00742836,0,0.01,0.990421,17602.5,1,1,7.89014,0.999177,7.88365,16.2136,0.123354,644,1.63603
1,1037,4.99622e-05,1.25422,1.10713,1.40131,1,-0.0275213,0,0.0917607,0.0101521,0,0.01,0.990431,17602.5,1,1,6.38883,0.998335,6.37819,16.1185,0.124081,538,1.25394
1,1038,4.99612e-05,1.65851,1.77635,1.40131,1,-0.0287428,0,0.0958406,0.0119615,0,0.01,0.99044,17602.5,1,1,8.72674,0.995957,8.69145,16.0079,0.124938,422,1.65822
1,1039,4.99602e-05,1.6091,1.73252,1.40131,1,-0.0329223,0,0.109766,0.0113717,0,0.01,0.990449,17602.5,1,1,36.7642,0.999814,36.7573,16.1343,0.12396,374.5,1.60877
1,1040,4.99592e-05,1.49486,1.86092,1.40131,1,-0.038899,0,0.129688,0.0107216,0,0.01,0.990458,17602.5,1,1,21.3018,0.999763,21.2967,16.0805,0.124374,722,1.49447
1,1041,4.99582e-05,1.34387,1.86092,1.30133,1,-0.0250265,0,0.0834438,0.00975414,0,0.01,0.990467,17602.5,1,1,19.4801,0.999345,19.4674,16.1827,0.123589,487,1.34361
1,1042,4.99571e-05,1.6903,1.86092,1.49092,1,-0.0341179,0,0.113747,0.0106225,0,0.01,0.990476,17602.5,1,1,35.5089,0.999037,35.4747,16.3104,0.122621,308,1.68996
1,1043,4.99561e-05,1.45863,1.86092,1.49092,1,-0.0261974,0,0.0873571,0.0127031,0,0.01,0.990485,17602.5,1,1,26.6805,0.997517,26.6142,16.0351,0.124727,176.5,1.45837
1,1044,4.99551e-05,1.62268,1.86092,1.49092,1,-0.0361449,0,0.120503,0.00994376,0,0.01,0.990494,17602.5,1,1,37.0873,0.999869,37.0825,15.0124,0.133223,469,1.62232
1,1045,4.99541e-05,1.36829,1.86092,1.49092,1,-0.0437253,0,0.145769,0.00948615,0,0.01,0.990503,17602.5,1,1,53.7697,0.999953,53.7672,15.5385,0.128712,767,1.36786
1,1046,4.99531e-05,1.42752,1.88245,1.49092,1,-0.0347389,0,0.115809,0.00810936,0,0.01,0.990512,17602.5,1,1,40.275,0.999749,40.2649,15.8953,0.125823,742,1.42718
