epoch,step,lr,cfm,contrastive,contrastive/bg_cap_hit_frac,contrastive/delta_abs_mean_in,contrastive/delta_abs_mean_out,contrastive/roi_cap_hit_frac,ema_decay,gpu_mem_peak_mb,grad_clip_active,grad_norm_cn_postclip,grad_norm_cn_preclip,grad_norm_trunk_postclip,grad_norm_trunk_preclip,samples_per_sec,step_time_sec,t_mean,total
2,1865,4.91173e-05,1.36605,-0.0158862,0,0.0529783,0.00965223,0,0.994661,17607,1,1,12.0451,0.998613,12.0284,16.517,0.121088,153,1.36589
2,1866,4.91163e-05,1.43774,-0.0672269,0,0.224119,0.0108065,0,0.994664,17607,1,1,13.4196,0.998551,13.4001,16.2921,0.122759,645.5,1.43706
2,1867,4.91153e-05,1.63968,-0.0557253,0,0.185818,0.0137744,0,0.994667,17607,1,1,4.94727,0.998136,4.93805,16.3419,0.122385,413.5,1.63913
2,1868,4.91143e-05,1.58703,-0.0653457,0,0.217869,0.0134668,0,0.994669,17607,1,1,3.44494,0.995096,3.42804,16.4721,0.121418,457,1.58638
2,1869,4.91133e-05,1.7229,-0.0488012,0,0.162689,0.00916165,0,0.994672,17607,1,1,2.12634,0.995371,2.1165,16.3583,0.122262,397.5,1.72242
2,1870,4.91122e-05,1.42836,-0.0250358,0,0.0834815,0.0118188,0,0.994675,17607,1,0.999999,1.57941,0.982651,1.55201,16.3576,0.122268,191.5,1.42811
2,1871,4.91112e-05,1.32609,-0.0624506,0,0.20819,0.00971277,0,0.994678,17607,1,1,13.8092,0.998638,13.7904,16.474,0.121403,763,1.32546
2,1872,4.91102e-05,1.5317,-0.0654321,0,0.218172,0.0119609,0,0.994681,17607,1,1,25.8793,0.998826,25.8489,16.218,0.123319,688,1.53105
2,1873,4.91092e-05,1.37593,-0.0276187,0,0.0920758,0.00819086,0,0.994684,17607,1,1,24.0922,0.997675,24.0362,16.3454,0.122359,162.5,1.37565
2,1874,4.91082e-05,1.65549,-0.0272504,0,0.090847,0.008225,0,0.994686,17607,1,1,33.5466,0.998413,33.4934,16.3706,0.12217,288.5,1.65522
2,1875,4.91071e-05,1.64592,-0.0486612,0,0.16222,0.00932607,0,0.994689,17607,1,1,7.51654,0.996633,7.49124,16.3643,0.122217,608.5,1.64543
2,1876,4.91061e-05,1.38825,-0.0432002,0,0.144036,0.0120696,0,0.994692,17607,1,1,4.52061,0.995361,4.49964,16.3684,0.122187,533.5,1.38782
2,1877,4.91051e-05,1.56918,-0.0336805,0,0.112288,0.00999088,0,0.994695,17607,1,1,7.51404,0.998257,7.50095,16.1097,0.124149,247,1.56885
2,1878,4.91041e-05,1.41362,-0.0459128,0,0.153059,0.00922848,0,0.994698,17607,1,1,9.25383,0.998447,9.23947,16.4748,0.121398,633,1.41316
2,1879,4.91031e-05,1.32444,-0.0507917,0,0.169329,0.0102504,0,0.994701,17607,1,1,32.1683,0.999034,32.1372,16.3629,0.122228,788.5,1.32393
2,1880,4.9102e-05,1.77489,-0.0385128,0,0.128394,0.0101155,0,0.994703,17607,1,1,17.2326,0.99733,17.1866,16.3999,0.121952,354.5,1.77451
2,1881,4.9101e-05,1.67991,-0.042122,0,0.140425,0.00953089,0,0.994706,17607,1,1,18.3757,0.998187,18.3424,16.3739,0.122146,445.5,1.67949
2,1882,4.91e-05,1.85266,-0.0516728,0,0.172267,0.0109613,0,0.994709,17607,1,1,14.2551,0.998548,14.2344,16.3493,0.122329,502.5,1.85214
2,1883,4.9099e-05,1.65962,-0.0343439,0,0.114496,0.00970406,0,0.994712,17607,1,1,29.59,0.999474,29.5744,16.3462,0.122353,288,1.65928
2,1884,4.9098e-05,1.77892,-0.0528125,0,0.176057,0.00925778,0,0.994715,17607,1,1,38.125,0.999681,38.1128,16.523,0.121043,365.5,1.7784
2,1885,4.90969e-05,1.73066,-0.0377513,0,0.125852,0.00978085,0,0.994717,17607,1,1,54.6271,0.99955,54.6025,16.5142,0.121108,323,1.73028
2,1886,4.90959e-05,1.10227,-0.0568546,0,0.189531,0.00946152,0,0.99472,17607,1,1,2.8709,0.988532,2.83797,16.4816,0.121348,855,1.1017
2,1887,4.90949e-05,1.31271,-0.0371707,0,0.123919,0.00916988,0,0.994723,17607,1,1,26.651,0.999156,26.6286,16.5173,0.121086,553,1.31233
2,1888,4.90939e-05,1.09118,-0.0520975,0,0.173675,0.0094632,0,0.994726,17607,1,1,1.93877,0.985962,1.91155,16.1509,0.123832,863,1.09066
2,1889,4.90929e-05,1.26111,-0.0188524,0,0.0628655,0.0100457,0,0.994729,17607,1,1,22.7631,0.999473,22.7511,16.4899,0.121287,96,1.26092
2,1890,4.90918e-05,1.60913,-0.052501,0,0.175019,0.00960584,0,0.994731,17607,1,1,4.83168,0.997776,4.82094,16.4956,0.121245,609,1.60861
2,1891,4.90908e-05,1.17504,-0.0162876,0,0.0543246,0.0118835,0,0.994734,17607,1,1,7.09268,0.992861,7.04205,16.4777,0.121376,62.5,1.17488
2,1892,4.90898e-05,1.48779,-0.0307593,0,0.102564,0.0123829,0,0.994737,17607,1,1,14.1658,0.998314,14.142,16.5104,0.121136,239.5,1.48748
2,1893,4.90888e-05,1.60799,-0.0352401,0,0.117496,0.0114067,0,0.99474,17607,1,1,20.8678,0.998955,20.846,16.4174,0.121822,314.5,1.60764
2,1894,4.90878e-05,1.53865,-0.0363258,0,0.121117,0.0112381,0,0.994742,17607,1,1,25.1471,0.999367,25.1312,16.4809,0.121352,272,1.53829
2,1895,4.90867e-05,1.47519,-0.0338639,0,0.11293,0.0147852,0,0.994745,17607,1,1,31.7447,0.999444,31.727,16.4278,0.121745,262.5,1.47485
2,1896,4.90857e-05,1.64798,-0.0447687,0,0.149262,0.0113669,0,0.994748,17607,1,1,28.2902,0.999367,28.2723,16.4864,0.121312,490.5,1.64754
2,1897,4.90847e-05,1.43344,-0.0470958,0,0.157006,0.00938803,0,0.994751,17607,1,1,8.66182,0.998196,8.64619,16.4453,0.121615,701,1.43297
2,1898,4.90837e-05,1.50649,-0.048507,0,0.161718,0.00984247,0,0.994753,17607,1,1,14.2839,0.998043,14.2559,16.3885,0.122037,627.5,1.506
2,1899,4.90827e-05,1.20168,-0.0548345,0,0.182801,0.00893275,0,0.994756,17607,1,1,4.4289,0.992503,4.3957,16.2513,0.123067,839,1.20113
2,1900,4.90816e-05,1.83123,-0.0603216,0,0.201102,0.0107931,0,0.994759,17607,1,1,35.9639,0.999262,35.9373,16.4489,0.121589,466.5,1.83062
2,1901,4.90806e-05,1.73495,-0.059046,0,0.196849,0.00964653,0,0.994762,17607,1,1,20.1048,0.999337,20.0915,16.4928,0.121265,433.5,1.73436
2,1902,4.90796e-05,1.24548,-0.0197046,0,0.0657245,0.0114417,0,0.994764,17607,1,1,7.53932,0.966516,7.28687,16.483,0.121337,88.5,1.24528
2,1903,4.90786e-05,1.58981,-0.0420098,0,0.140057,0.0104602,0,0.994767,17607,1,1,12.5857,0.99689,12.5465,16.5086,0.121149,291.5,1.58939
2,1904,4.90776e-05,1.67284,-0.0463276,0,0.154442,0.00962017,0,0.99477,17607,1,1,8.27328,0.998827,8.26358,16.4796,0.121362,391,1.67238
2,1905,4.90765e-05,1.06641,-0.0612513,0,0.204188,0.00858707,0,0.994773,17607,1,1,4.90656,0.995345,4.88372,16.4523,0.121564,898.5,1.06579
2,1906,4.90755e-05,1.36432,-0.0444156,0,0.148069,0.00840439,0,0.994775,17607,1,1,2.9513,0.996698,2.94155,16.5057,0.12117,382,1.36387
2,1907,4.90745e-05,1.24483,-0.0584948,0,0.195003,0.00919952,0,0.994778,17607,1,1,2.42097,0.996618,2.41278,16.4455,0.121614,822.5,1.24425
2,1908,4.90735e-05,1.77709,-0.0515138,0,0.171727,0.00893184,0,0.994781,17607,1,1,21.8653,0.999388,21.8519,16.3625,0.122231,487,1.77658
2,1909,4.90724e-05,1.16053,-0.0412698,0,0.137586,0.00928985,0,0.994784,17607,1,1,15.4147,0.998773,15.3958,16.3439,0.12237,569,1.16012
2,1910,4.90714e-05,1.4816,-0.0331732,0,0.110609,0.0114026,0,0.994786,17607,1,1,16.3758,0.998334,16.3485,16.2583,0.123014,290.5,1.48126
2,1911,4.90704e-05,1.45825,-0.0541449,0,0.180497,0.007898,0,0.994789,17607,1,1,10.9015,0.998234,10.8822,16.4558,0.121538,729,1.45771
2,1912,4.90694e-05,1.48478,-0.0322368,0,0.107489,0.0120511,0,0.994792,17607,1,1,6.14862,0.996488,6.12702,16.4941,0.121255,248,1.48446
2,1913,4.90684e-05,1.46098,-0.0225066,0,0.0750402,0.00918359,0,0.994794,17607,1,1,3.02904,0.994335,3.01188,16.5002,0.121211,200,1.46076
2,1914,4.90673e-05,1.42532,-0.046479,0,0.154952,0.00998514,0,0.994797,17607,1,0.999999,1.13447,0.980136,1.11194,16.3985,0.121963,578,1.42486
2,1915,4.90663e-05,1.39197,-0.0475826,0,0.15864,0.0110879,0,0.9948,17607,1,1,11.2986,0.998878,11.2859,16.4984,0.121224,717,1.39149
2,1916,4.90653e-05,1.7094,-0.04718,0,0.15729,0.010816,0,0.994802,17607,1,1,15.0904,0.998512,15.068,16.3473,0.122344,518,1.70892
2,1917,4.90643e-05,1.23855,-0.0399001,0,0.133022,0.00896633,0,0.994805,17607,1,1,7.65611,0.999279,7.65059,16.3362,0.122427,399,1.23815
2,1918,4.90633e-05,1.0123,-0.049768,0,0.165908,0.0083376,0,0.994808,17607,1,0.999999,1.75306,0.987332,1.73085,16.3413,0.122389,909,1.0118
2,1919,4.90622e-05,1.2944,-0.0416496,0,0.138854,0.0101039,0,0.994811,17607,1,1,5.20329,0.996885,5.18708,16.2999,0.1227,560,1.29399
2,1920,4.90612e-05,1.50259,-0.0270506,0,0.0901878,0.00926477,0,0.994813,17607,1,1,4.6682,0.998335,4.66042,16.5144,0.121107,231,1.50232
2,1921,4.90602e-05,1.38721,-0.037286,0,0.124305,0.0086185,0,0.994816,17607,1,1,10.1551,0.999032,10.1452,16.2531,0.123054,240.5,1.38683
2,1922,4.90592e-05,0.944551,-0.0558505,0,0.186191,0.00933524,0,0.994819,17607,1,0.999999,1.04049,0.978796,1.01842,16.4928,0.121265,933.5,0.943993
2,1923,4.90582e-05,1.45726,-0.0319004,0,0.106366,0.0118693,0,0.994821,17607,1,1,18.7679,0.99971,18.7625,16.3744,0.122142,207,1.45694
2,1924,4.90571e-05,1.40736,-0.0500699,0,0.166937,0.0133186,0,0.994824,17607,1,1,10.3418,0.999063,10.3322,16.5001,0.121212,458,1.40686
2,1925,4.90561e-05,1.71207,-0.051986,0,0.173299,0.00848999,0,0.994827,17607,1,1,14.2457,0.999478,14.2383,16.5179,0.121081,473,1.71155
2,1926,4.90551e-05,1.5995,-0.0536225,0,0.178759,0.00982184,0,0.994829,17607,1,1,18.7387,0.999253,18.7247,16.4446,0.121621,607,1.59896
2,1927,4.90541e-05,1.49564,-0.0313371,0,0.104487,0.0112007,0,0.994832,17607,1,1,13.4653,0.996853,13.423,16.3567,0.122274,229.5,1.49533
2,1928,4.90531e-05,1.8276,-0.053994,0,0.179992,0.0084466,0,0.994835,17607,1,1,13.8791,0.998898,13.8638,16.516,0.121095,450,1.82706
2,1929,4.9052e-05,1.1464,-0.019863,0,0.0662505,0.0120431,0,0.994837,17607,1,1,8.13472,0.999037,8.12688,16.5196,0.121068,58.5,1.14621
2,1930,4.9051e-05,1.38196,-0.0488712,0,0.162931,0.0112034,0,0.99484,17607,1,1,4.20377,0.993507,4.17648,16.3132,0.1226,564.5,1.38147
2,1931,4.905e-05,1.36316,-0.0499362,0,0.16647,0.00870493,0,0.994843,17607,1,0.999999,1.1226,0.972985,1.09228,16.3803,0.122098,578,1.36266
2,1932,4.9049e-05,1.7219,-0.0589116,0,0.196397,0.0107654,0,0.994845,17607,1,1,4.79482,0.998193,4.78616,16.2548,0.123041,534,1.72131
2,1933,4.9048e-05,1.35748,-0.0451861,0,0.150635,0.008325,0,0.994848,17607,1,1,3.57974,0.996678,3.56785,16.2805,0.122846,540.5,1.35703
2,1934,4.90469e-05,1.18783,-0.0636849,0,0.212308,0.00959268,0,0.994851,17607,1,1,3.04423,0.997103,3.03542,16.3597,0.122251,819.5,1.1872
2,1935,4.90459e-05,1.34462,-0.036339,0,0.121146,0.00851591,0,0.994853,17607,1,1,3.6727,0.995666,3.65678,16.2472,0.123098,456,1.34426
2,1936,4.90449e-05,1.52299,-0.0326747,0,0.108937,0.00945325,0,0.994856,17607,1,1,9.49279,0.99903,9.48358,16.5132,0.121115,261,1.52266
2,1937,4.90439e-05,1.38186,-0.0582022,0,0.194042,0.0110906,0,0.994859,17607,1,1,10.509,0.998921,10.4976,16.3216,0.122537,699.5,1.38128
2,1938,4.90429e-05,1.30421,-0.0399153,0,0.133072,0.00925982,0,0.994861,17607,1,1,2.32094,0.993967,2.30694,16.4563,0.121534,490.5,1.30381
2,1939,4.90418e-05,1.56814,-0.0548648,0,0.182923,0.0126639,0,0.994864,17607,1,1,7.20975,0.999241,7.20428,16.3468,0.122348,673.5,1.56759
2,1940,4.90408e-05,1.27878,-0.0633595,0,0.211229,0.0111423,0,0.994867,17607,1,1,3.09321,0.997665,3.08599,16.3042,0.122668,770.5,1.27815
2,1941,4.90398e-05,1.33886,-0.0575403,0,0.191829,0.0108134,0,0.994869,17607,1,1,2.74338,0.995722,2.73164,16.3566,0.122275,771.5,1.33829
2,1942,4.90388e-05,1.42449,-0.0366801,0,0.122298,0.0114478,0,0.994872,17607,1,1,26.6065,0.999775,26.6005,16.3401,0.122398,329,1.42413
2,1943,4.90378e-05,1.63095,-0.0479556,0,0.159888,0.0122498,0,0.994874,17607,1,1,30.8265,0.999497,30.811,15.2756,0.130928,527,1.63047
2,1944,4.90367e-05,1.48536,-0.0470971,0,0.157004,0.00865056,0,0.994877,17607,1,1,4.64003,0.99868,4.63391,16.3705,0.122171,475,1.48489
2,1945,4.90357e-05,1.57869,-0.051964,0,0.173263,0.0111918,0,0.99488,17607,1,1,5.60978,0.997642,5.59656,16.3497,0.122327,655.5,1.57818
2,1946,4.90347e-05,1.34592,-0.049701,0,0.165689,0.0100111,0,0.994882,17607,1,1,12.9061,0.997187,12.8698,16.3415,0.122388,587,1.34543
2,1947,4.90337e-05,1.10206,-0.0569425,0,0.189827,0.00964282,0,0.994885,17607,1,0.999999,1.82009,0.990475,1.80275,16.3751,0.122136,870.5,1.10149
2,1948,4.90327e-05,1.61449,-0.0597067,0,0.19906,0.0118791,0,0.994888,17607,1,1,13.8652,0.998953,13.8507,16.1204,0.124066,591.5,1.61389
2,1949,4.90316e-05,1.48296,-0.0460497,0,0.153519,0.00918247,0,0.99489,17607,1,0.999999,1.46423,0.987741,1.44628,16.3506,0.12232,334.5,1.4825
2,1950,4.90306e-05,1.56162,-0.0431786,0,0.14396,0.0116053,0,0.994893,17607,1,1,5.31778,0.996249,5.29783,16.3584,0.122261,281,1.56119
2,1951,4.90296e-05,1.30323,-0.0666426,0,0.222175,0.0113153,0,0.994895,17607,1,1,5.07584,0.998686,5.06917,16.3389,0.122407,741,1.30257
2,1952,4.90286e-05,1.33183,-0.0235314,0,0.0784686,0.0109058,0,0.994898,17607,1,1,5.11625,0.994978,5.09056,16.3818,0.122087,143,1.33159
2,1953,4.90276e-05,1.45845,-0.0319224,0,0.106429,0.00943939,0,0.994901,17607,1,1,2.66759,0.996998,2.65958,16.3805,0.122097,208.5,1.45814
2,1954,4.90265e-05,1.7518,-0.0456179,0,0.152083,0.0112885,0,0.994903,17607,1,1,6.64822,0.999261,6.64331,16.3235,0.122523,356,1.75134
2,1955,4.90255e-05,1.17853,-0.0201971,0,0.067357,0.0107771,0,0.994906,17607,1,1,7.82403,0.999686,7.82157,16.3625,0.122231,77.5,1.17833
2,1956,4.90245e-05,1.43239,-0.049262,0,0.164237,0.0117375,0,0.994908,17607,1,1,8.82771,0.999261,8.82119,16.29,0.122775,482.5,1.4319
2,1957,4.90235e-05,1.35204,-0.0404269,0,0.134783,0.0103462,0,0.994911,17607,1,1,7.31881,0.99853,7.30805,16.1039,0.124193,377,1.35163
2,1958,4.90224e-05,1.49929,-0.0374223,0,0.124858,0.015187,0,0.994914,17607,1,1,6.38395,0.998205,6.37249,16.3567,0.122274,235.5,1.49891
2,1959,4.90214e-05,1.27886,-0.0486961,0,0.162364,0.0118302,0,0.994916,17607,1,1,10.7326,0.999536,10.7277,16.1072,0.124168,365.5,1.27837
2,1960,4.90204e-05,1.54669,-0.0368645,0,0.122896,0.00786382,0,0.994919,17607,1,1,13.7306,0.999764,13.7273,16.3514,0.122314,357,1.54632
2,1961,4.90194e-05,1.71311,-0.0412493,0,0.137519,0.0108504,0,0.994921,17607,1,1,10.7569,0.997081,10.7255,16.2071,0.123402,317.5,1.7127
2,1962,4.90184e-05,1.29114,-0.0454281,0,0.151445,0.00938684,0,0.994924,17607,1,1,5.7178,0.997221,5.70191,14.8078,0.135064,584.5,1.29068
2,1963,4.90173e-05,1.12826,-0.0371265,0,0.123781,0.0102576,0,0.994926,17607,1,1,6.79698,0.999017,6.7903,16.27,0.122926,460.5,1.12789
2,1964,4.90163e-05,1.80826,-0.06339,0,0.211323,0.0105873,0,0.994929,17607,1,1,17.9731,0.999403,17.9624,16.1173,0.12409,510,1.80762
2,1965,4.90153e-05,1.36399,-0.0622758,0,0.207607,0.00936007,0,0.994932,17607,1,1,2.5321,0.997253,2.52514,16.3148,0.122588,736,1.36337
2,1966,4.90143e-05,1.56827,-0.0499991,0,0.166678,0.00879705,0,0.994934,17607,1,1,13.2874,0.997923,13.2598,16.2254,0.123264,411.5,1.56777
2,1967,4.90133e-05,1.3304,-0.0650192,0,0.216762,0.0113673,0,0.994937,17607,1,1,2.0649,0.992105,2.04859,16.3513,0.122315,799,1.32975
2,1968,4.90122e-05,1.532,-0.0700478,0,0.233564,0.0131904,0,0.994939,17607,1,1,3.71391,0.998165,3.7071,16.3993,0.121957,633,1.5313
2,1969,4.90112e-05,1.51534,-0.0574387,0,0.191498,0.0119794,0,0.994942,17607,1,0.999999,1.97132,0.982306,1.93644,16.3514,0.122314,549,1.51477
2,1970,4.90102e-05,0.980471,-0.0366321,0,0.122139,0.0112069,0,0.994944,17607,1,1,5.92903,0.998863,5.92229,16.3604,0.122246,504.5,0.980104
2,1971,4.90092e-05,1.40606,-0.0261093,0,0.0870596,0.0107348,0,0.994947,17607,1,1,7.55527,0.999116,7.54859,15.9757,0.12519,176,1.4058
2,1972,4.90082e-05,1.33585,-0.0511826,0,0.170641,0.0120715,0,0.99495,17607,1,1,40.6399,0.999319,40.6122,16.3654,0.122209,778,1.33534
2,1973,4.90071e-05,1.35611,-0.0431786,0,0.143958,0.0107595,0,0.994952,17607,1,1,8.84242,0.999038,8.83391,16.3328,0.122453,458,1.35568
2,1974,4.90061e-05,1.23794,-0.0387576,0,0.129238,0.014002,0,0.994955,17607,1,0.999999,1.35202,0.986505,1.33377,16.3457,0.122356,478,1.23755
2,1975,4.90051e-05,1.14752,-0.0571641,0,0.190578,0.011582,0,0.994957,17607,1,1,2.97166,0.996742,2.96198,16.1498,0.123841,860.5,1.14695
2,1976,4.90041e-05,1.20805,-0.0394298,0,0.131466,0.012155,0,0.99496,17607,1,1,2.8821,0.99443,2.86604,16.3486,0.122334,388.5,1.20766
2,1977,4.90031e-05,1.59475,-0.0458331,0,0.152797,0.00943917,0,0.994962,17607,1,1,2.58616,0.994372,2.57161,16.372,0.12216,532.5,1.5943
2,1978,4.9002e-05,1.34221,-0.0465073,0,0.155053,0.0115407,0,0.994965,17607,1,1,2.59471,0.998771,2.59152,16.3255,0.122508,514,1.34175
2,1979,4.9001e-05,1.5726,-0.0397566,0,0.132544,0.0106237,0,0.994967,17607,1,1,7.96213,0.998248,7.94818,16.3805,0.122096,400.5,1.5722
2,1980,4.9e-05,1.36793,-0.060209,0,0.200721,0.010698,0,0.99497,17607,1,1,3.25648,0.99775,3.24915,16.1997,0.123459,744,1.36733
2,1981,4.8999e-05,1.74696,-0.0537379,0,0.179139,0.00879704,0,0.994972,17607,1,1,9.28433,0.999354,9.27833,16.1527,0.123819,473.5,1.74643
2,1982,4.8998e-05,1.30664,-0.0598873,0,0.199653,0.0109964,0,0.994975,17607,1,1,4.64799,0.997645,4.63704,16.2883,0.122788,794,1.30604
2,1983,4.89969e-05,1.81098,-0.0498934,0,0.166325,0.00849164,0,0.994977,17607,1,1,11.6999,0.999102,11.6894,16.351,0.122317,441,1.81048
2,1984,4.89959e-05,1.79952,-0.05557,0,0.185251,0.00961402,0,0.99498,17607,1,1,10.8783,0.999309,10.8708,16.3998,0.121952,445.5,1.79896
2,1985,4.89949e-05,1.66773,-0.0479594,0,0.1599,0.0122428,0,0.994982,17607,1,1,10.5291,0.999634,10.5252,16.362,0.122235,337.5,1.66725
2,1986,4.89939e-05,1.33596,-0.0235749,0,0.0786013,0.00869041,0,0.994985,17607,1,1,12.0282,0.999612,12.0235,16.2207,0.123299,145.5,1.33572
2,1987,4.89929e-05,1.74275,-0.0620472,0,0.206864,0.0118605,0,0.994987,17607,1,1,8.4496,0.999623,8.44641,16.4383,0.121667,494.5,1.74213
2,1988,4.89918e-05,1.09578,-0.0383554,0,0.127882,0.0114906,0,0.99499,17607,1,1,4.27963,0.998558,4.27346,16.5094,0.121143,501,1.0954
2,1989,4.89908e-05,1.63452,-0.040705,0,0.135708,0.0104219,0,0.994992,17607,1,1,16.304,0.999547,16.2967,16.4698,0.121434,461.5,1.63411
2,1990,4.89898e-05,1.01372,-0.0563426,0,0.187827,0.0090669,0,0.994995,17607,1,1,2.45551,0.997089,2.44836,16.3784,0.122112,901.5,1.01315
2,1991,4.89888e-05,1.42776,-0.0484834,0,0.16166,0.0133355,0,0.994998,17607,1,1,20.4991,0.999599,20.4909,16.1524,0.123821,297,1.42728
2,1992,4.89878e-05,1.02769,-0.0601212,0,0.200433,0.0110077,0,0.995,17607,1,0.999999,1.20636,0.943493,1.1382,16.2654,0.12296,909,1.02709
2,1993,4.89867e-05,1.70235,-0.0519378,0,0.173144,0.00990556,0,0.995003,17607,1,1,29.2301,0.999577,29.2178,16.3756,0.122133,437,1.70183
2,1994,4.89857e-05,1.43875,-0.0222614,0,0.0742346,0.0109569,0,0.995005,17607,1,1,18.9387,0.999483,18.9289,16.3724,0.122157,206.5,1.43853
2,1995,4.89847e-05,1.59997,-0.0565857,0,0.18866,0.0118056,0,0.995008,17607,1,1,11.1521,0.999565,11.1473,16.3646,0.122215,582.5,1.59941
2,1996,4.89837e-05,1.39282,-0.0448167,0,0.149408,0.0102351,0,0.99501,17607,1,1,6.0198,0.996825,6.00069,16.2929,0.122753,544.5,1.39237
2,1997,4.89827e-05,1.45531,-0.0253927,0,0.0846768,0.0124555,0,0.995012,17607,1,0.999999,1.60783,0.989486,1.59092,16.3296,0.122477,195.5,1.45506
2,1998,4.89816e-05,1.53587,-0.0528088,0,0.17606,0.0118324,0,0.995015,17607,1,1,7.62427,0.99747,7.60498,16.36,0.122249,577,1.53534
2,1999,4.89806e-05,1.28282,-0.0469953,0,0.156669,0.00940803,0,0.995017,17607,1,1,3.83319,0.993364,3.80775,16.3386,0.12241,581.5,1.28235
2,2000,4.89796e-05,1.28135,-0.0366767,0,0.122277,0.00915716,0,0.99502,17607,1,1,7.82552,0.998798,7.81611,16.3733,0.12215,386.5,1.28099
2,2001,4.89786e-05,1.44263,-0.0451161,0,0.1504,0.00835082,0,0.995022,17607,1,1,7.23978,0.998909,7.23189,16.3654,0.122209,676.5,1.44218
2,2002,4.89776e-05,1.42278,-0.0565469,0,0.188506,0.0087483,0,0.995025,17607,1,1,5.17349,0.998046,5.16338,16.2131,0.123357,703.5,1.42221
2,2003,4.89765e-05,1.3722,-0.0263055,0,0.087707,0.0108355,0,0.995027,17607,1,1,26.8946,0.998077,26.8429,16.367,0.122197,153.5,1.37193
2,2004,4.89755e-05,1.38871,-0.0339197,0,0.113082,0.00933633,0,0.99503,17607,1,1,16.7744,0.998846,16.755,16.3436,0.122372,562.5,1.38837
2,2005,4.89745e-05,1.75081,-0.043135,0,0.143793,0.00760514,0,0.995032,17607,1,1,17.0394,0.998303,17.0105,16.3246,0.122514,374,1.75038
2,2006,4.89735e-05,1.54661,-0.0577506,0,0.192521,0.00950864,0,0.995035,17607,1,1,12.5513,0.99943,12.5442,16.3626,0.12223,677.5,1.54603
2,2007,4.89724e-05,1.15244,-0.0384353,0,0.128128,0.00724089,0,0.995037,17607,1,1,8.99172,0.999499,8.98722,16.3527,0.122304,805.5,1.15206
2,2008,4.89714e-05,1.26695,-0.0402265,0,0.134108,0.009867,0,0.99504,17607,1,1,2.79987,0.991289,2.77548,16.4445,0.121621,542,1.26655
2,2009,4.89704e-05,1.24505,-0.0183332,0,0.0611452,0.0113522,0,0.995042,17607,1,1,15.5416,0.999386,15.532,16.346,0.122354,95.5,1.24487
2,2010,4.89694e-05,1.31287,-0.0325905,0,0.108653,0.00858309,0,0.995045,17607,1,1,18.1247,0.999863,18.1222,16.3535,0.122298,408.5,1.31255
2,2011,4.89684e-05,1.26475,-0.0522663,0,0.174245,0.00956621,0,0.995047,17607,1,1,16.2476,0.999797,16.2443,16.3271,0.122496,808.5,1.26423
2,2012,4.89673e-05,1.33786,-0.0328841,0,0.109648,0.0114825,0,0.995049,17607,1,1,37.4271,0.999827,37.4206,16.3607,0.122244,335,1.33754
2,2013,4.89663e-05,1.48125,-0.0368785,0,0.122959,0.0112823,0,0.995052,17607,1,1,14.6629,0.999577,14.6567,16.1072,0.124168,380,1.48088
2,2014,4.89653e-05,1.70865,-0.0390444,0,0.130173,0.011487,0,0.995054,17607,1,1,9.69813,0.994761,9.64732,16.2927,0.122755,317,1.70826
2,2015,4.89643e-05,1.5236,-0.0526384,0,0.175479,0.00898523,0,0.995057,17607,1,1,7.36702,0.998729,7.35765,16.3746,0.12214,612,1.52307
2,2016,4.89633e-05,1.07388,-0.0522492,0,0.174182,0.00929873,0,0.995059,17607,1,1,4.36053,0.997778,4.35085,16.3717,0.122162,865,1.07335
2,2017,4.89622e-05,1.75209,-0.0410035,0,0.136704,0.0115007,0,0.995062,17607,1,1,26.6636,0.999221,26.6428,16.3571,0.122271,359,1.75168
2,2018,4.89612e-05,1.154,-0.0318166,0,0.106078,0.00965356,0,0.995064,17607,1,1,7.81216,0.999478,7.80808,16.3418,0.122385,445.5,1.15369
2,2019,4.89602e-05,1.36774,-0.0336821,0,0.112295,0.00969054,0,0.995067,17607,1,1,8.52303,0.999568,8.51934,16.465,0.12147,383,1.36741
2,2020,4.89592e-05,1.29572,-0.0576865,0,0.192343,0.012325,0,0.995069,17607,1,1,4.21325,0.998382,4.20643,16.4918,0.121272,759,1.29514
2,2021,4.89582e-05,1.75876,-0.0387341,0,0.129141,0.0121233,0,0.995071,17607,1,1,18.6393,0.99903,18.6212,16.4814,0.121349,352.5,1.75837
2,2022,4.89571e-05,1.08394,-0.0440964,0,0.147007,0.00889784,0,0.995074,17607,1,1,4.52886,0.996793,4.51434,16.4429,0.121633,871.5,1.0835
2,2023,4.89561e-05,1.62658,-0.0468996,0,0.156344,0.00825914,0,0.995076,17607,1,1,19.1984,0.998988,19.179,16.511,0.121131,463,1.62611
2,2024,4.89551e-05,1.75527,-0.0459956,0,0.153351,0.0104565,0,0.995079,17607,1,1,17.629,0.998759,17.6071,16.0279,0.124783,502.5,1.75481
2,2025,4.89541e-05,1.38335,-0.0396703,0,0.132256,0.00941123,0,0.995081,17607,1,1,10.2085,0.999578,10.2042,16.461,0.121499,335.5,1.38295
2,2026,4.89531e-05,1.08968,-0.0569426,0,0.189832,0.00999659,0,0.995084,17607,1,0.999999,1.68762,0.982805,1.6586,16.4857,0.121317,868,1.08911
