epoch,step,lr,cfm,ema_decay,gpu_mem_peak_mb,grad_clip_active,grad_norm_cn_postclip,grad_norm_cn_preclip,grad_norm_trunk_postclip,grad_norm_trunk_preclip,samples_per_sec,step_time_sec,t_mean,total
1,1582,4.94061e-05,1.18031,0.993711,11465.9,1,1,4.00134,0.998896,3.99693,29.7498,0.0672272,558,1.18031
1,1583,4.94051e-05,0.986527,0.993715,11464.7,1,1,2.51628,0.997739,2.51059,30.4951,0.0655843,928.5,0.986527
1,1584,4.94041e-05,1.39094,0.993719,11464.4,1,1,8.56145,0.99894,8.55238,29.903,0.0668829,713,1.39094
1,1585,4.94031e-05,1.65359,0.993723,11463.2,1,1,7.72606,0.998474,7.71427,30.3185,0.0659664,596.5,1.65359
1,1586,4.9402e-05,1.37641,0.993726,11464.1,1,1,19.51,0.998279,19.4764,30.0233,0.0666149,163.5,1.37641
1,1587,4.9401e-05,0.981465,0.99373,11465.7,1,1,2.25561,0.975207,2.19969,31.0885,0.0643326,931.5,0.981465
1,1588,4.94e-05,1.38142,0.993734,11464.1,1,1,24.6289,0.999768,24.6232,29.3151,0.0682243,743.5,1.38142
1,1589,4.9399e-05,1.54446,0.993738,11461.7,1,1,19.1119,0.999785,19.1078,30.0173,0.0666282,691.5,1.54446
1,1590,4.9398e-05,1.39706,0.993742,11464.3,1,1,11.1884,0.99779,11.1637,29.2391,0.0684016,449,1.39706
1,1591,4.93969e-05,1.60535,0.993746,11464.1,1,1,11.9445,0.999512,11.9387,30.4983,0.0655774,645.5,1.60535
1,1592,4.93959e-05,1.77931,0.99375,11466.2,1,1,19.2674,0.999756,19.2627,30.106,0.066432,382,1.77931
1,1593,4.93949e-05,1.57129,0.993754,11462,1,1,13.1325,0.999167,13.1216,30.1422,0.0663522,688,1.57129
1,1594,4.93939e-05,1.18002,0.993758,11463.3,1,1,7.77223,0.998761,7.76259,30.3059,0.0659939,458.5,1.18002
1,1595,4.93929e-05,1.75854,0.993762,11465.4,1,1,12.6594,0.999647,12.6549,30.0186,0.0666253,525,1.75854
1,1596,4.93918e-05,1.43004,0.993766,11462.8,1,1,7.42212,0.999022,7.41486,29.8124,0.0670861,627,1.43004
1,1597,4.93908e-05,1.43764,0.993769,11464.2,1,1,30.4401,0.999585,30.4275,30.4123,0.0657628,184.5,1.43764
1,1598,4.93898e-05,1.74439,0.993773,11464.6,1,1,25.4269,0.999428,25.4124,30.4202,0.0657457,388.5,1.74439
1,1599,4.93888e-05,1.49862,0.993777,11467.4,1,1,11.2415,0.999203,11.2326,27.8052,0.071929,656.5,1.49862
1,1600,4.93878e-05,1.38687,0.993781,11466.3,1,1,3.77013,0.998208,3.76337,30.1152,0.0664117,702.5,1.38687
1,1601,4.93867e-05,1.52714,0.993785,11465.7,1,1,22.5803,0.99939,22.5666,29.6951,0.0673512,311.5,1.52714
1,1602,4.93857e-05,1.42548,0.993789,11463.1,1,1,4.65524,0.997741,4.64473,30.4783,0.0656204,436,1.42548
1,1603,4.93847e-05,1.50486,0.993793,11466.4,1,1,35.5741,0.999576,35.559,30.6727,0.0652045,234,1.50486
1,1604,4.93837e-05,1.40076,0.993797,11465.9,1,1,11.7522,0.999789,11.7497,29.801,0.0671117,376.5,1.40076
1,1605,4.93827e-05,1.1464,0.9938,11468.5,1,1,9.65505,0.999492,9.65014,30.501,0.0655716,417.5,1.1464
1,1606,4.93816e-05,1.62429,0.993804,11466.3,1,1,9.97355,0.990344,9.87724,29.965,0.0667446,270.5,1.62429
1,1607,4.93806e-05,1.32061,0.993808,11470,1,1,6.0579,0.992775,6.01414,30.4137,0.0657599,524,1.32061
1,1608,4.93796e-05,1.59002,0.993812,11467.2,1,1,22.8076,0.999229,22.7901,29.339,0.0681686,615.5,1.59002
1,1609,4.93786e-05,1.51445,0.993816,11465.1,1,1,20.5213,0.999577,20.5126,30.5862,0.0653891,498,1.51445
1,1610,4.93776e-05,1.64818,0.99382,11464.5,1,1,21.0311,0.998851,21.007,29.7016,0.0673364,382.5,1.64818
1,1611,4.93765e-05,1.39293,0.993823,11464.3,1,1,2.66271,0.998192,2.6579,29.5181,0.0677549,714,1.39293
1,1612,4.93755e-05,1.45025,0.993827,11462.3,1,1,10.513,0.999021,10.5027,30.4734,0.0656311,265,1.45025
1,1613,4.93745e-05,1.32138,0.993831,11463.5,1,1,5.51691,0.998821,5.51041,28.9364,0.069117,756.5,1.32138
1,1614,4.93735e-05,1.22553,0.993835,11465.4,1,1,2.63256,0.97724,2.57264,30.4613,0.0656571,379.5,1.22553
1,1615,4.93724e-05,1.12612,0.993839,11463.9,1,1,3.65177,0.991033,3.61903,30.1026,0.0664394,51,1.12612
1,1616,4.93714e-05,1.40819,0.993842,11462.5,1,1,9.75981,0.998917,9.74924,29.8674,0.0669625,178,1.40819
1,1617,4.93704e-05,1.13781,0.993846,11466.1,1,1,4.462,0.995873,4.44358,30.3209,0.0659611,56.5,1.13781
1,1618,4.93694e-05,1.83316,0.99385,11466.1,1,1,28.4288,0.999237,28.4071,30.0742,0.0665023,505.5,1.83316
1,1619,4.93684e-05,1.53881,0.993854,11464.8,1,1,20.6771,0.999197,20.6605,30.464,0.0656512,532,1.53881
1,1620,4.93673e-05,1.34968,0.993858,11467,1,1,15.0066,0.998358,14.982,30.5278,0.0655141,568,1.34968
1,1621,4.93663e-05,1.09889,0.993861,11465.8,1,1,6.41196,0.999293,6.40743,30.4839,0.0656083,865.5,1.09889
1,1622,4.93653e-05,1.55878,0.993865,11469.1,1,1,10.4275,0.999542,10.4228,30.4535,0.065674,644.5,1.55878
1,1623,4.93643e-05,1.22263,0.993869,11465.5,1,1,17.5207,0.999745,17.5162,30.6323,0.0652905,387,1.22263
1,1624,4.93633e-05,1.3302,0.993873,11463.7,1,1,22.205,0.999444,22.1927,30.5559,0.0654537,466,1.3302
1,1625,4.93622e-05,1.47375,0.993876,11466,1,1,8.32454,0.999492,8.32032,26.7035,0.0748966,528.5,1.47375
1,1626,4.93612e-05,1.17693,0.99388,11462.9,1,0.999999,2.80271,0.992897,2.7828,30.2507,0.0661142,374.5,1.17693
1,1627,4.93602e-05,1.00217,0.993884,11467,1,1,3.13618,0.994172,3.11791,30.4006,0.0657881,510.5,1.00217
1,1628,4.93592e-05,1.54802,0.993888,11463.5,1,1,9.35951,0.989363,9.25995,30.4607,0.0656583,234,1.54802
1,1629,4.93582e-05,1.27912,0.993891,11465.9,1,1,11.1584,0.998543,11.1421,30.4477,0.0656864,544.5,1.27912
1,1630,4.93571e-05,1.18854,0.993895,11468.1,1,1,2.02691,0.994238,2.01524,30.4385,0.0657064,447.5,1.18854
1,1631,4.93561e-05,1.27728,0.993899,11466.5,1,1,2.3402,0.995321,2.32925,30.5074,0.0655579,796.5,1.27728
1,1632,4.93551e-05,1.52937,0.993902,11464.9,1,1,2.31951,0.994376,2.30647,30.4713,0.0656356,679,1.52937
1,1633,4.93541e-05,1.73903,0.993906,11465,1,1,10.4859,0.998932,10.4747,30.4678,0.065643,478.5,1.73903
1,1634,4.93531e-05,1.34668,0.99391,11465.7,1,1,6.66194,0.990438,6.59825,29.2893,0.0682842,149.5,1.34668
1,1635,4.9352e-05,1.64102,0.993914,11465.3,1,1,20.9234,0.999508,20.9131,29.6725,0.0674025,602,1.64102
1,1636,4.9351e-05,1.6673,0.993917,11464.4,1,1,21.4367,0.9996,21.4281,30.4344,0.0657152,335.5,1.6673
1,1637,4.935e-05,0.946486,0.993921,11464.7,1,1,4.45934,0.995204,4.43795,30.4452,0.0656919,975,0.946486
1,1638,4.9349e-05,1.47917,0.993925,11464.1,1,1,9.09783,0.999627,9.09444,30.3909,0.0658091,226,1.47917
1,1639,4.9348e-05,1.36835,0.993928,11464.7,1,1,10.8121,0.999256,10.8041,30.4298,0.0657251,708,1.36835
1,1640,4.93469e-05,1.36519,0.993932,11465.1,1,1,2.78866,0.993713,2.77113,30.6521,0.0652484,744.5,1.36519
1,1641,4.93459e-05,1.54452,0.993936,11462,1,1,19.8886,0.999731,19.8832,30.0144,0.0666347,258.5,1.54452
1,1642,4.93449e-05,1.69681,0.993939,11460.5,1,1,29.8093,0.999023,29.7802,29.9656,0.0667432,313.5,1.69681
1,1643,4.93439e-05,1.41821,0.993943,11463.4,1,1,20.923,0.998422,20.89,29.2033,0.0684853,560,1.41821
1,1644,4.93429e-05,0.978298,0.993947,11464.8,1,1,7.22072,0.998669,7.21111,29.8477,0.0670068,498.5,0.978298
1,1645,4.93418e-05,1.43342,0.99395,11466.9,1,1,7.87636,0.998908,7.86776,29.4032,0.0680199,593,1.43342
1,1646,4.93408e-05,1.47382,0.993954,11464.8,1,1,8.11892,0.997598,8.09942,29.6016,0.067564,205,1.47382
1,1647,4.93398e-05,1.74885,0.993958,11464.2,1,1,18.6276,0.997053,18.5727,29.8728,0.0669506,334.5,1.74885
1,1648,4.93388e-05,1.32272,0.993961,11466.5,1,1,10.217,0.999495,10.2119,30.4352,0.0657134,459,1.32272
1,1649,4.93378e-05,1.30048,0.993965,11462.5,1,1,9.87586,0.99976,9.87349,30.0937,0.0664591,128,1.30048
1,1650,4.93367e-05,1.54372,0.993969,11461.1,1,1,14.1991,0.999446,14.1913,30.4973,0.0655796,448,1.54372
1,1651,4.93357e-05,1.19582,0.993972,11462.4,1,0.999999,1.15066,0.976665,1.12381,29.5877,0.0675957,544,1.19582
1,1652,4.93347e-05,1.4386,0.993976,11461.4,1,1,12.0291,0.998519,12.0113,29.5634,0.0676512,680.5,1.4386
1,1653,4.93337e-05,1.77466,0.99398,11462.4,1,1,11.0374,0.999637,11.0334,30.3104,0.0659839,437.5,1.77466
1,1654,4.93327e-05,1.49206,0.993983,11467.6,1,1,13.2709,0.997726,13.2407,29.9212,0.0668422,449.5,1.49206
1,1655,4.93316e-05,1.44879,0.993987,11468.3,1,1,10.488,0.99857,10.473,29.918,0.0668494,718.5,1.44879
1,1656,4.93306e-05,1.51252,0.99399,11466.3,1,1,10.3139,0.998823,10.3018,29.9862,0.0666973,646,1.51252
1,1657,4.93296e-05,1.37799,0.993994,11463.5,1,1,7.44182,0.998902,7.43365,30.0652,0.0665222,728,1.37799
1,1658,4.93286e-05,1.76938,0.993998,11466.9,1,1,7.51724,0.997555,7.49886,30.1781,0.0662732,384,1.76938
1,1659,4.93276e-05,1.67913,0.994001,11464.6,1,1,5.39711,0.993477,5.36191,30.0391,0.0665799,296.5,1.67913
1,1660,4.93265e-05,1.74616,0.994005,11463.4,1,1,37.0773,0.999514,37.0593,29.2046,0.0684824,395,1.74616
1,1661,4.93255e-05,1.78347,0.994008,11466.3,1,1,59.3777,0.999644,59.3566,30.4398,0.0657035,443,1.78347
1,1662,4.93245e-05,1.40068,0.994012,11464.7,1,1,72.6559,0.999735,72.6366,29.9728,0.0667271,784.5,1.40068
1,1663,4.93235e-05,1.70625,0.994016,11465.3,1,1,47.5085,0.99912,47.4667,30.4587,0.0656627,340,1.70625
1,1664,4.93224e-05,1.83506,0.994019,11468,1,1,100.971,0.999391,100.91,29.9671,0.06674,570,1.83506
1,1665,4.93214e-05,1.42334,0.994023,11468.8,1,1,28.564,0.999741,28.5566,30.4364,0.0657108,469,1.42334
1,1666,4.93204e-05,1.2313,0.994026,11464.2,1,1,11.1499,0.998969,11.1384,30.0917,0.0664636,477.5,1.2313
1,1667,4.93194e-05,1.50418,0.99403,11466.8,1,1,22.3145,0.999498,22.3033,30.4301,0.0657244,703.5,1.50418
1,1668,4.93184e-05,1.43277,0.994033,11467.4,1,1,7.90786,0.998548,7.89638,30.0423,0.0665728,514.5,1.43277
1,1669,4.93173e-05,1.52955,0.994037,11467.5,1,1,13.5939,0.999705,13.5899,29.2049,0.0684817,418.5,1.52955
1,1670,4.93163e-05,1.60304,0.994041,11469.8,1,1,18.0163,0.999685,18.0106,30.6571,0.0652378,314,1.60304
1,1671,4.93153e-05,1.68961,0.994044,11469.1,1,1,23.6636,0.999686,23.6562,30.1341,0.0663699,401.5,1.68961
1,1672,4.93143e-05,1.652,0.994048,11468.4,1,1,30.3821,0.999546,30.3683,30.3561,0.0658846,375.5,1.652
1,1673,4.93133e-05,1.22836,0.994051,11465.8,1,1,5.53732,0.998482,5.52892,29.9758,0.0667205,642.5,1.22836
1,1674,4.93122e-05,1.48857,0.994055,11468,1,1,22.5571,0.999374,22.5429,30.4564,0.0656677,205.5,1.48857
1,1675,4.93112e-05,1.40511,0.994058,11466.3,1,0.999999,1.8724,0.990355,1.85434,30.2333,0.0661523,664,1.40511
1,1676,4.93102e-05,1.63963,0.994062,11465.4,1,1,11.7144,0.99898,11.7024,30.4219,0.0657422,345.5,1.63963
1,1677,4.93092e-05,1.25927,0.994065,11469.9,1,1,7.84013,0.999309,7.83472,28.1871,0.0709544,621.5,1.25927
1,1678,4.93082e-05,1.19569,0.994069,11468.2,1,1,7.51962,0.999319,7.5145,29.671,0.0674058,549,1.19569
1,1679,4.93071e-05,1.22954,0.994072,11465.7,1,1,10.9709,0.999261,10.9628,30.5043,0.0655645,404,1.22954
1,1680,4.93061e-05,1.6936,0.994076,11463.6,1,1,26.6817,0.99951,26.6686,30.4925,0.06559,566,1.6936
1,1681,4.93051e-05,1.51049,0.994079,11466.1,1,1,10.827,0.998194,10.8074,30.4926,0.0655898,496,1.51049
1,1682,4.93041e-05,1.45065,0.994083,11464.5,1,1,8.76636,0.994705,8.71994,30.4667,0.0656454,207.5,1.45065
1,1683,4.93031e-05,1.58042,0.994086,11463.1,1,1,8.82499,0.999475,8.82035,30.4928,0.0655893,671,1.58042
1,1684,4.9302e-05,1.63878,0.99409,11467.3,1,1,12.2302,0.99718,12.1957,30.4462,0.0656896,431.5,1.63878
1,1685,4.9301e-05,1.09542,0.994093,11464.8,1,1,10.9827,0.999353,10.9756,30.3013,0.0660037,473,1.09542
1,1686,4.93e-05,1.58114,0.994097,11465.3,1,1,28.829,0.998896,28.7972,30.6461,0.0652611,604,1.58114
1,1687,4.9299e-05,1.3834,0.9941,11467.2,1,1,8.56416,0.999427,8.55925,29.605,0.0675562,164.5,1.3834
1,1688,4.9298e-05,1.74986,0.994104,11465.5,1,1,17.8304,0.999416,17.82,30.4351,0.0657136,567.5,1.74986
1,1689,4.92969e-05,1.64019,0.994107,11464.6,1,1,7.94751,0.99915,7.94075,30.0016,0.066663,538,1.64019
1,1690,4.92959e-05,1.35711,0.994111,11469.6,1,1,2.01187,0.992722,1.99722,30.3635,0.0658685,511.5,1.35711
1,1691,4.92949e-05,1.4166,0.994114,11468.7,1,1,5.19346,0.998949,5.188,29.9801,0.066711,747.5,1.4166
1,1692,4.92939e-05,1.57802,0.994118,11461.9,1,1,8.69893,0.999489,8.69449,30.5071,0.0655584,661,1.57802
1,1693,4.92929e-05,1.35742,0.994121,11462.9,1,1,10.4105,0.999611,10.4065,30.6703,0.0652097,541.5,1.35742
1,1694,4.92918e-05,1.41673,0.994125,11461.8,1,1,10.5949,0.998305,10.577,30.7305,0.0650818,171,1.41673
1,1695,4.92908e-05,1.52802,0.994128,11458.4,1,1,7.61243,0.999496,7.60859,30.301,0.0660045,626,1.52802
1,1696,4.92898e-05,1.65463,0.994131,11463.8,1,1,5.11642,0.994838,5.09001,30.4169,0.0657528,402,1.65463
1,1697,4.92888e-05,1.26588,0.994135,11462.9,1,1,17.3163,0.999422,17.3063,31.0212,0.064472,777.5,1.26588
1,1698,4.92878e-05,1.49925,0.994138,11462.4,1,1,12.219,0.998943,12.2061,30.998,0.0645203,242,1.49925
1,1699,4.92867e-05,1.34633,0.994142,11468.7,1,1,14.8325,0.999605,14.8266,31.4925,0.0635071,734,1.34633
1,1700,4.92857e-05,1.62866,0.994145,11468.1,1,1,16.2849,0.999816,16.2819,31.4644,0.063564,289,1.62866
2,1701,4.92847e-05,1.49559,0.994149,11466.5,1,1,14.662,0.999474,14.6542,27.4113,0.0729626,545.5,1.49559
2,1702,4.92837e-05,1.448,0.994152,11459.9,1,1,20.2213,0.999816,20.2176,30.4977,0.0655787,193.5,1.448
2,1703,4.92827e-05,1.34206,0.994155,11464.2,1,1,7.1045,0.998804,7.096,29.9463,0.0667862,369.5,1.34206
2,1704,4.92816e-05,1.18303,0.994159,11466.3,1,1,4.39941,0.996552,4.38425,29.7619,0.0672,78,1.18303
2,1705,4.92806e-05,1.43294,0.994162,11467,1,1,22.5271,0.997566,22.4723,30.0645,0.0665236,189.5,1.43294
2,1706,4.92796e-05,1.52423,0.994166,11464.3,1,1,15.1015,0.997956,15.0706,29.971,0.0667312,532.5,1.52423
2,1707,4.92786e-05,1.34807,0.994169,11467.5,1,1,6.7371,0.999262,6.73213,30.433,0.065718,778,1.34807
2,1708,4.92776e-05,1.10057,0.994173,11466.5,1,1,8.25455,0.99784,8.23673,29.2734,0.0683213,463,1.10057
2,1709,4.92765e-05,1.17828,0.994176,11466,1,1,6.97466,0.994284,6.9348,29.9944,0.0666792,68,1.17828
2,1710,4.92755e-05,1.68635,0.994179,11466.9,1,1,12.3798,0.999469,12.3733,30.455,0.0656707,382,1.68635
2,1711,4.92745e-05,1.45118,0.994183,11467.5,1,1,4.29329,0.997526,4.28267,30.4312,0.065722,746,1.45118
2,1712,4.92735e-05,1.70277,0.994186,11469.8,1,1,10.4174,0.998932,10.4062,29.9352,0.0668109,378.5,1.70277
2,1713,4.92724e-05,1.00132,0.994189,11466.9,1,1,3.63024,0.994735,3.61113,30.1425,0.0663515,884,1.00132
2,1714,4.92714e-05,1.40987,0.994193,11468.4,1,1,8.03605,0.999197,8.0296,29.9058,0.0668766,176.5,1.40987
2,1715,4.92704e-05,1.74064,0.994196,11470.7,1,1,6.50909,0.9971,6.49021,30.0257,0.0666097,384,1.74064
2,1716,4.92694e-05,1.73269,0.9942,11470,1,1,3.08452,0.997385,3.07645,29.2952,0.0682705,460.5,1.73269
2,1717,4.92684e-05,1.4876,0.994203,11469.7,1,1,11.0544,0.997063,11.0219,30.2482,0.0661197,236,1.4876
2,1718,4.92673e-05,1.47721,0.994206,11468.8,1,1,5.32024,0.997805,5.30857,30.1167,0.0664083,723,1.47721
2,1719,4.92663e-05,1.76114,0.99421,11470.1,1,1,4.69131,0.998347,4.68355,29.7186,0.067298,506,1.76114
2,1720,4.92653e-05,1.6537,0.994213,11469.6,1,0.999999,2.1236,0.989295,2.10087,29.8868,0.0669192,296.5,1.6537
2,1721,4.92643e-05,1.40674,0.994216,11469.6,1,1,18.1106,0.999776,18.1065,29.8377,0.0670293,353.5,1.40674
2,1722,4.92633e-05,1.55015,0.99422,11468.4,1,1,21.8431,0.999625,21.8349,30.5779,0.0654067,674,1.55015
2,1723,4.92622e-05,1.44162,0.994223,11471.3,1,1,20.7552,0.999496,20.7447,30.0315,0.0665968,433,1.44162
2,1724,4.92612e-05,1.19931,0.994226,11467.7,1,1,1.93424,0.991051,1.91693,30.4199,0.0657464,831,1.19931
2,1725,4.92602e-05,1.55598,0.99423,11466.8,1,1,12.1877,0.997328,12.1551,29.3294,0.0681909,417,1.55598
2,1726,4.92592e-05,1.39056,0.994233,11468,1,1,11.0029,0.998766,10.9893,30.5248,0.0655206,724.5,1.39056
2,1727,4.92582e-05,1.53265,0.994236,11468.8,1,1,5.79638,0.997292,5.78069,30.0545,0.0665457,605.5,1.53265
2,1728,4.92571e-05,1.4122,0.99424,11469.2,1,1,7.62545,0.993864,7.57866,30.4689,0.0656408,399.5,1.4122
2,1729,4.92561e-05,1.08486,0.994243,11470.2,1,1,1.93069,0.982445,1.8968,30.1066,0.0664306,883,1.08486
2,1730,4.92551e-05,1.55372,0.994246,11469.5,1,1,17.1247,0.996536,17.0654,29.4788,0.0678455,241.5,1.55372
2,1731,4.92541e-05,0.843268,0.99425,11468.5,1,1,2.47563,0.988133,2.44625,29.8947,0.0669015,987.5,0.843268
2,1732,4.92531e-05,1.38105,0.994253,11468.8,1,1,9.40357,0.999042,9.39456,30.2135,0.0661956,711,1.38105
2,1733,4.9252e-05,1.37727,0.994256,11467.9,1,1,4.0199,0.997136,4.00839,30.5578,0.0654498,449,1.37727
2,1734,4.9251e-05,1.43169,0.994259,11467.6,1,1,9.72459,0.998948,9.71436,29.7036,0.067332,457,1.43169
2,1735,4.925e-05,1.53281,0.994263,11467.9,1,1,13.1368,0.999383,13.1287,26.2295,0.0762501,450.5,1.53281
2,1736,4.9249e-05,0.900377,0.994266,11468.9,1,0.999999,1.8216,0.988336,1.80035,30.7255,0.0650925,940,0.900377
2,1737,4.9248e-05,1.70145,0.994269,11468.5,1,1,9.15028,0.999476,9.14549,29.8117,0.0670877,398.5,1.70145
2,1738,4.92469e-05,1.32459,0.994273,11465.1,1,1,4.38998,0.996169,4.37316,30.1753,0.0662794,784.5,1.32459
2,1739,4.92459e-05,1.35023,0.994276,11467.9,1,1,19.1208,0.999454,19.1104,30.0216,0.0666187,142,1.35023
2,1740,4.92449e-05,1.56488,0.994279,11465.1,1,1,21.2839,0.999697,21.2775,30.5026,0.0655682,392,1.56488
2,1741,4.92439e-05,1.35221,0.994282,11467.9,1,1,19.4022,0.999426,19.3911,30.1037,0.066437,748,1.35221
2,1742,4.92429e-05,1.4044,0.994286,11466.5,1,1,25.7165,0.999923,25.7145,30.4444,0.0656936,711.5,1.4044
2,1743,4.92418e-05,1.58513,0.994289,11464.9,1,1,5.86088,0.999114,5.85569,29.9141,0.0668581,442,1.58513
2,1744,4.92408e-05,1.34116,0.994292,11468.2,1,1,4.53547,0.996951,4.52164,30.2793,0.0660517,750.5,1.34116
2,1745,4.92398e-05,1.26143,0.994295,11467.7,1,1,3.33175,0.987872,3.29135,30.5093,0.0655539,108.5,1.26143
2,1746,4.92388e-05,1.06184,0.994299,11466.3,1,0.999999,1.57838,0.984322,1.55364,30.1667,0.0662984,908.5,1.06184
2,1747,4.92378e-05,1.312,0.994302,11467.1,1,1,5.14108,0.999166,5.13679,28.7491,0.0695675,521,1.312
2,1748,4.92367e-05,1.30476,0.994305,11463.7,1,1,4.01195,0.999101,4.00835,30.0046,0.0666564,557,1.30476
2,1749,4.92357e-05,1.28475,0.994308,11469,1,1,10.8142,0.997153,10.7834,30.5531,0.0654598,627.5,1.28475
2,1750,4.92347e-05,1.63064,0.994312,11466.9,1,1,10.5852,0.998485,10.5692,30.1137,0.0664149,621,1.63064
2,1751,4.92337e-05,1.07387,0.994315,11467.3,1,1,2.71407,0.994702,2.69969,30.0104,0.0666435,479.5,1.07387
2,1752,4.92327e-05,1.49895,0.994318,11466.9,1,1,3.1477,0.990034,3.11633,30.2502,0.0661152,564,1.49895
2,1753,4.92316e-05,1.06001,0.994321,11467.5,1,1,6.09786,0.999252,6.0933,30.423,0.0657397,492.5,1.06001
2,1754,4.92306e-05,1.54541,0.994325,11470,1,1,4.89446,0.998566,4.88744,30.0966,0.0664526,605.5,1.54541
2,1755,4.92296e-05,1.45717,0.994328,11468.1,1,1,6.46039,0.998588,6.45127,30.4003,0.0657888,715.5,1.45717
2,1756,4.92286e-05,1.20412,0.994331,11468,1,1,5.41646,0.998757,5.40973,30.0933,0.0664599,444.5,1.20412
2,1757,4.92276e-05,1.30251,0.994334,11467,1,1,1.95995,0.992059,1.94439,30.5504,0.0654655,537.5,1.30251
2,1758,4.92265e-05,1.41292,0.994337,11465.6,1,1,2.91552,0.996535,2.90542,30.0099,0.0666448,665.5,1.41292
2,1759,4.92255e-05,1.19375,0.994341,11467.7,1,1,5.24813,0.99954,5.24572,30.5293,0.0655107,810.5,1.19375
2,1760,4.92245e-05,1.2144,0.994344,11467.6,1,1,2.49499,0.990219,2.47059,29.2347,0.0684119,620,1.2144
2,1761,4.92235e-05,1.47521,0.994347,11462.8,1,1,4.25003,0.999201,4.24663,30.4195,0.0657474,647.5,1.47521
2,1762,4.92224e-05,1.01184,0.99435,11465.7,1,0.999999,1.7308,0.988113,1.71023,30.5814,0.0653991,915.5,1.01184
2,1763,4.92214e-05,1.64933,0.994353,11467.5,1,1,13.8021,0.99859,13.7826,30.4742,0.0656292,605,1.64933
2,1764,4.92204e-05,1.37949,0.994357,11467,1,1,2.64261,0.994311,2.62758,30.5459,0.0654752,719,1.37949
2,1765,4.92194e-05,1.47932,0.99436,11466.7,1,1,3.85008,0.992975,3.82303,30.3866,0.0658184,595.5,1.47932
2,1766,4.92184e-05,1.47222,0.994363,11471.5,1,1,5.53565,0.998968,5.52994,30.3919,0.0658071,609,1.47222
2,1767,4.92173e-05,1.38322,0.994366,11465.8,1,1,2.78541,0.997661,2.7789,30.5298,0.0655098,559.5,1.38322
2,1768,4.92163e-05,1.76816,0.994369,11468.3,1,1,29.8715,0.999075,29.8439,30.0712,0.0665089,447,1.76816
2,1769,4.92153e-05,1.44145,0.994373,11466,1,1,12.0832,0.998936,12.0703,29.7062,0.067326,208,1.44145
2,1770,4.92143e-05,1.70753,0.994376,11467.7,1,1,12.8563,0.999462,12.8494,30.5027,0.065568,452,1.70753
2,1771,4.92133e-05,1.59704,0.994379,11470.1,1,1,11.2181,0.998809,11.2047,29.7601,0.067204,615,1.59704
2,1772,4.92122e-05,1.43175,0.994382,11465.6,1,1,21.0004,0.999664,20.9933,29.8012,0.0671115,323,1.43175
2,1773,4.92112e-05,1.047,0.994385,11466.1,1,1,11.7475,0.999586,11.7427,29.4833,0.0678351,465,1.047
2,1774,4.92102e-05,1.70489,0.994388,11466.9,1,1,31.4777,0.998172,31.4202,30.4667,0.0656455,375,1.70489
2,1775,4.92092e-05,1.3701,0.994392,11466.7,1,1,10.1999,0.999398,10.1938,30.0605,0.0665326,482,1.3701
2,1776,4.92082e-05,1.30047,0.994395,11463.6,1,1,8.90823,0.997787,8.88852,30.5438,0.0654798,560,1.30047
2,1777,4.92071e-05,1.11355,0.994398,11466.2,1,1,20.2033,0.999766,20.1985,29.9752,0.0667219,41.5,1.11355
2,1778,4.92061e-05,1.70299,0.994401,11463.2,1,1,16.0873,0.999658,16.0818,29.7979,0.0671188,407.5,1.70299
2,1779,4.92051e-05,1.58379,0.994404,11466.1,1,1,19.4674,0.999698,19.4616,29.7382,0.0672535,345.5,1.58379
2,1780,4.92041e-05,1.58857,0.994407,11464.4,1,1,8.48245,0.998885,8.473,30.2278,0.0661642,644.5,1.58857
2,1781,4.92031e-05,1.2409,0.99441,11465.3,1,1,5.96625,0.999049,5.96058,30.0465,0.0665636,474,1.2409
2,1782,4.9202e-05,1.65706,0.994413,11464,1,1,7.32855,0.998871,7.32028,30.7235,0.0650967,609,1.65706
2,1783,4.9201e-05,1.44261,0.994417,11466.3,1,1,8.73202,0.999365,8.72648,30.1214,0.0663979,452.5,1.44261
2,1784,4.92e-05,1.51023,0.99442,11463.5,1,1,4.37796,0.998513,4.37145,29.8024,0.0671086,683.5,1.51023
2,1785,4.9199e-05,1.47327,0.994423,11464.3,1,1,5.53433,0.999524,5.53169,30.4489,0.0656839,327,1.47327
2,1786,4.9198e-05,1.46958,0.994426,11464.8,1,1,2.65831,0.998224,2.65359,30.0973,0.0664511,717.5,1.46958
2,1787,4.91969e-05,1.38557,0.994429,11466.7,1,1,4.89732,0.999524,4.89499,29.6968,0.0673473,693,1.38557
2,1788,4.91959e-05,1.58569,0.994432,11466.5,1,1,12.3014,0.99809,12.2779,29.6145,0.0675345,528.5,1.58569
2,1789,4.91949e-05,1.55776,0.994435,11465.8,1,1,7.57896,0.998127,7.56476,30.5466,0.0654737,620,1.55776
2,1790,4.91939e-05,1.70848,0.994438,11467.1,1,1,20.1643,0.998712,20.1384,30.7808,0.0649755,359,1.70848
2,1791,4.91929e-05,1.05498,0.994441,11467.2,1,1,7.77215,0.998605,7.7613,30.1219,0.0663969,529.5,1.05498
2,1792,4.91918e-05,1.78594,0.994444,11466.2,1,1,25.3092,0.998285,25.2658,30.3356,0.0659291,413.5,1.78594
